account_id,english_name,year,month,date,monthly_value
1430D,New Vehicles - Other Makes,2025,2,2025-02-01,0.0
1430D,New Vehicles - Other Makes,2025,3,2025-03-01,0.0
1430TU,"(
Cars
)",2025,1,2025-01-01,0.0
1430TU,"(
Cars
)",2025,2,2025-02-01,0.0
1430TU,"(
Cars
)",2025,3,2025-03-01,0.0
1440CU,"(
Cars
 )",2025,1,2025-01-01,0.0
1440CU,"(
Cars
 )",2025,2,2025-02-01,0.0
1440CU,"(
Cars
 )",2025,3,2025-03-01,0.0
1440D,Demonstrators,2025,1,2025-01-01,0.0
1440D,Demonstrators,2025,2,2025-02-01,0.0
1440D,Demonstrators,2025,3,2025-03-01,0.0
1440TU,"(
SUVs
 )",2025,1,2025-01-01,0.0
1440TU,"(
SUVs
 )",2025,2,2025-02-01,0.0
1440TU,"(
SUVs
 )",2025,3,2025-03-01,0.0
1450D,Used Vehicles,2025,1,2025-01-01,586408.6666666667
1450D,Used Vehicles,2025,2,2025-02-01,640390.75
1450D,Used Vehicles,2025,3,2025-03-01,694372.8333333334
1450UU,"(
Cars
)",2025,1,2025-01-01,8.25
1450UU,"(
Cars
)",2025,2,2025-02-01,7.666666666666667
1450UU,"(
Cars
)",2025,3,2025-03-01,7.083333333333334
1450VV,"(
SUVs
)",2025,1,2025-01-01,15.083333333333334
1450VV,"(
SUVs
)",2025,2,2025-02-01,16.333333333333336
1450VV,"(
SUVs
)",2025,3,2025-03-01,17.583333333333336
1490D,Certified Program Vehicles - Mitsubishi,2025,1,2025-01-01,0.0
1490D,Certified Program Vehicles - Mitsubishi,2025,2,2025-02-01,0.0
1490D,Certified Program Vehicles - Mitsubishi,2025,3,2025-03-01,0.0
1490UU,"(
Cars
)",2025,1,2025-01-01,0.0
1490UU,"(
Cars
)",2025,2,2025-02-01,0.0
1490UU,"(
Cars
)",2025,3,2025-03-01,0.0
1490VV,"(
SUVs
)",2025,1,2025-01-01,0.0
1490VV,"(
SUVs
)",2025,2,2025-02-01,0.0
1490VV,"(
SUVs
)",2025,3,2025-03-01,0.0
1495D,Used Vehicles - Other Makes,2025,1,2025-01-01,817180.0
1495D,Used Vehicles - Other Makes,2025,2,2025-02-01,859366.5
1495D,Used Vehicles - Other Makes,2025,3,2025-03-01,901553.0
1495UU,"(
Cars
)",2025,1,2025-01-01,39.083333333333336
1495UU,"(
Cars
)",2025,2,2025-02-01,40.333333333333336
1495UU,"(
Cars
)",2025,3,2025-03-01,41.583333333333336
1495VV,"(
Trucks
)",2025,1,2025-01-01,0.0
1495VV,"(
Trucks
)",2025,2,2025-02-01,0.0
1495VV,"(
Trucks
)",2025,3,2025-03-01,0.0
15000AD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,1,2025-01-01,64584.91666666667
15000AD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,2,2025-02-01,87549.75
15000AD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,3,2025-03-01,110514.58333333334
15000BD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,1,2025-01-01,2170.9166666666665
15000BD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,2,2025-02-01,-772.75
15000BD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,3,2025-03-01,-3716.416666666667
15000CD,SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57),2025,1,2025-01-01,5097.416666666666
15000CD,SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57),2025,2,2025-02-01,-1747.333333333334
15000CD,SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57),2025,3,2025-03-01,-8592.083333333334
15000D,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,1,2025-01-01,73770.41666666666
15000D,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,2,2025-02-01,83982.41666666666
15000D,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,3,2025-03-01,94194.41666666666
15000DD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),2025,1,2025-01-01,1917.1666666666665
15000DD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),2025,2,2025-02-01,-1047.25
15000DD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),2025,3,2025-03-01,-4011.666666666667
15000ED,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),2025,1,2025-01-01,0.0
15000ED,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),2025,2,2025-02-01,0.0
15000ED,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),2025,3,2025-03-01,0.0
1500D,Parts & Accessories - Mitsubishi,2025,1,2025-01-01,196288.66666666666
1500D,Parts & Accessories - Mitsubishi,2025,2,2025-02-01,199264.16666666666
1500D,Parts & Accessories - Mitsubishi,2025,3,2025-03-01,202239.66666666666
1505D,Parts & Accessories - Tires,2025,1,2025-01-01,130991.33333333333
1505D,Parts & Accessories - Tires,2025,2,2025-02-01,135376.16666666666
1505D,Parts & Accessories - Tires,2025,3,2025-03-01,139761.0
1510D,Parts & Accessories - Other,2025,1,2025-01-01,22579.666666666668
1510D,Parts & Accessories - Other,2025,2,2025-02-01,22614.333333333332
1510D,Parts & Accessories - Other,2025,3,2025-03-01,22649.0
1520D,"Gas, Oil, & Grease",2025,1,2025-01-01,8823.333333333334
1520D,"Gas, Oil, & Grease",2025,2,2025-02-01,8809.166666666666
1520D,"Gas, Oil, & Grease",2025,3,2025-03-01,8795.0
1530D,Body Shop Materials,2025,1,2025-01-01,0.0
1530D,Body Shop Materials,2025,2,2025-02-01,0.0
1530D,Body Shop Materials,2025,3,2025-03-01,0.0
1540D,Sublet Repairs,2025,1,2025-01-01,19517.416666666668
1540D,Sublet Repairs,2025,2,2025-02-01,19973.833333333332
1540D,Sublet Repairs,2025,3,2025-03-01,20430.25
1551D,Work in Process - Mechanical Labour,2025,1,2025-01-01,21315.666666666664
1551D,Work in Process - Mechanical Labour,2025,2,2025-02-01,23240.75
1551D,Work in Process - Mechanical Labour,2025,3,2025-03-01,25165.833333333332
1552D,Work in Process - Body Shop Labour,2025,1,2025-01-01,0.0
1552D,Work in Process - Body Shop Labour,2025,2,2025-02-01,0.0
1552D,Work in Process - Body Shop Labour,2025,3,2025-03-01,0.0
1571D,Miscellaneous Assets,2025,1,2025-01-01,0.0
1571D,Miscellaneous Assets,2025,2,2025-02-01,0.0
1571D,Miscellaneous Assets,2025,3,2025-03-01,0.0
1572D,Non-Automotive Inventory,2025,1,2025-01-01,0.0
1572D,Non-Automotive Inventory,2025,2,2025-02-01,0.0
1572D,Non-Automotive Inventory,2025,3,2025-03-01,0.0
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,1,2025-01-01,123912.16666666667
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,2,2025-02-01,154056.6666666667
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,3,2025-03-01,184201.1666666667
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,1,2025-01-01,29695.916666666668
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,2,2025-02-01,26149.000000000004
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,3,2025-03-01,22602.083333333336
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",2025,1,2025-01-01,58279.16666666667
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",2025,2,2025-02-01,50341.66666666667
16000CD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",2025,3,2025-03-01,42404.16666666667
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",2025,1,2025-01-01,234430.0
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",2025,2,2025-02-01,250192.75
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)",2025,3,2025-03-01,265955.5
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,1,2025-01-01,22542.75
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,2,2025-02-01,19645.416666666664
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,3,2025-03-01,16748.083333333332
16000ED,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,1,2025-01-01,0.0
16000ED,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,2,2025-02-01,0.0
16000ED,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,3,2025-03-01,0.0
1610D,Prepaid Other,2025,1,2025-01-01,606446.5
1610D,Prepaid Other,2025,2,2025-02-01,630255.0
1610D,Prepaid Other,2025,3,2025-03-01,654063.5
1620D,Prepaid Taxes,2025,1,2025-01-01,0.0
1620D,Prepaid Taxes,2025,2,2025-02-01,0.0
1620D,Prepaid Taxes,2025,3,2025-03-01,0.0
1640D,Prepaid Insurance,2025,1,2025-01-01,0.0
1640D,Prepaid Insurance,2025,2,2025-02-01,0.0
1640D,Prepaid Insurance,2025,3,2025-03-01,0.0
1680D,Lease Vehicles,2025,1,2025-01-01,0.0
1680D,Lease Vehicles,2025,2,2025-02-01,0.0
1680D,Lease Vehicles,2025,3,2025-03-01,0.0
17000AD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,1,2025-01-01,146321.6666666667
17000AD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,2,2025-02-01,176267.9166666667
17000AD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,3,2025-03-01,206214.1666666667
17000BD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,1,2025-01-01,66246.66666666667
17000BD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,2,2025-02-01,65428.16666666667
17000BD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,3,2025-03-01,64609.66666666667
17000CD,TOTAL OPERATING EXPENSES (LINE 63),2025,1,2025-01-01,58279.16666666667
17000CD,TOTAL OPERATING EXPENSES (LINE 63),2025,2,2025-02-01,50341.66666666667
17000CD,TOTAL OPERATING EXPENSES (LINE 63),2025,3,2025-03-01,42404.16666666667
17000D,TOTAL OPERATING EXPENSES (LINES 16  & 63),2025,1,2025-01-01,293390.25
17000D,TOTAL OPERATING EXPENSES (LINES 16  & 63),2025,2,2025-02-01,311683.1666666666
17000D,TOTAL OPERATING EXPENSES (LINES 16  & 63),2025,3,2025-03-01,329976.0833333333
17000DD,TOTAL OPERATING EXPENSES (LINE 63),2025,1,2025-01-01,22542.75
17000DD,TOTAL OPERATING EXPENSES (LINE 63),2025,2,2025-02-01,19645.416666666664
17000DD,TOTAL OPERATING EXPENSES (LINE 63),2025,3,2025-03-01,16748.083333333332
17000ED,TOTAL OPERATING EXPENSES (LINE 63),2025,1,2025-01-01,0.0
17000ED,TOTAL OPERATING EXPENSES (LINE 63),2025,2,2025-02-01,0.0
17000ED,TOTAL OPERATING EXPENSES (LINE 63),2025,3,2025-03-01,0.0
1700D,Rental Vehicles,2025,1,2025-01-01,0.0
1700D,Rental Vehicles,2025,2,2025-02-01,0.0
1700D,Rental Vehicles,2025,3,2025-03-01,0.0
1710D,Depreciation of Lease & Rental Units,2025,1,2025-01-01,0.0
1710D,Depreciation of Lease & Rental Units,2025,2,2025-02-01,0.0
1710D,Depreciation of Lease & Rental Units,2025,3,2025-03-01,0.0
1730D,Other,2025,1,2025-01-01,27063.666666666664
1730D,Other,2025,2,2025-02-01,25296.0
1730D,Other,2025,3,2025-03-01,23528.333333333332
1750D,Land - Auto Bus Only,2025,1,2025-01-01,0.0
1750D,Land - Auto Bus Only,2025,2,2025-02-01,0.0
1750D,Land - Auto Bus Only,2025,3,2025-03-01,0.0
1770D,Bldgs. & Improv.,2025,1,2025-01-01,26068.333333333336
1770D,Bldgs. & Improv.,2025,2,2025-02-01,23461.5
1770D,Bldgs. & Improv.,2025,3,2025-03-01,20854.666666666668
1780D,Bldgs. & Improv.,2025,1,2025-01-01,4469.25
1780D,Bldgs. & Improv.,2025,2,2025-02-01,4175.5
1780D,Bldgs. & Improv.,2025,3,2025-03-01,3881.75
1790D,Equip. M/S,2025,1,2025-01-01,143060.25
1790D,Equip. M/S,2025,2,2025-02-01,145457.0
1790D,Equip. M/S,2025,3,2025-03-01,147853.75
18000AD,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64),2025,1,2025-01-01,-55737.75
18000AD,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64),2025,2,2025-02-01,-86500.33333333333
18000AD,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64),2025,3,2025-03-01,-117262.91666666667
18000BD,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64),2025,1,2025-01-01,52495.166666666664
18000BD,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64),2025,2,2025-02-01,72885.5
18000BD,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64),2025,3,2025-03-01,93275.83333333333
18000CD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,1,2025-01-01,-942.2500000000009
18000CD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,2,2025-02-01,6894.583333333332
18000CD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,3,2025-03-01,14731.416666666666
18000D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64),2025,1,2025-01-01,1915.8333333333333
18000D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64),2025,2,2025-02-01,5400.583333333333
18000D,DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64),2025,3,2025-03-01,8885.333333333334
18000DD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,1,2025-01-01,6100.666666666667
18000DD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,2,2025-02-01,12120.833333333334
18000DD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,3,2025-03-01,18141.0
18000ED,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,1,2025-01-01,0.0
18000ED,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,2,2025-02-01,0.0
18000ED,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2025,3,2025-03-01,0.0
1800D,Equip. M/S,2025,1,2025-01-01,81551.75
1800D,Equip. M/S,2025,2,2025-02-01,83199.08333333334
1800D,Equip. M/S,2025,3,2025-03-01,84846.41666666667
1810D,Equip. P/A,2025,1,2025-01-01,26711.0
1810D,Equip. P/A,2025,2,2025-02-01,26711.0
1810D,Equip. P/A,2025,3,2025-03-01,26711.0
1820D,Equip. P/A,2025,1,2025-01-01,18396.666666666664
1820D,Equip. P/A,2025,2,2025-02-01,18714.0
1820D,Equip. P/A,2025,3,2025-03-01,19031.333333333332
1830D,Furnitures & Fixtures,2025,1,2025-01-01,136615.33333333334
1830D,Furnitures & Fixtures,2025,2,2025-02-01,136698.66666666666
1830D,Furnitures & Fixtures,2025,3,2025-03-01,136782.0
1840D,Furnitures & Fixtures,2025,1,2025-01-01,82986.58333333333
1840D,Furnitures & Fixtures,2025,2,2025-02-01,84953.91666666667
1840D,Furnitures & Fixtures,2025,3,2025-03-01,86921.25
1850D,Company Vehicles,2025,1,2025-01-01,13688.333333333332
1850D,Company Vehicles,2025,2,2025-02-01,15702.5
1850D,Company Vehicles,2025,3,2025-03-01,17716.666666666664
1860D,Company Vehicles,2025,1,2025-01-01,9951.75
1860D,Company Vehicles,2025,2,2025-02-01,10274.75
1860D,Company Vehicles,2025,3,2025-03-01,10597.75
1870D,Leasehold,2025,1,2025-01-01,10666.666666666666
1870D,Leasehold,2025,2,2025-02-01,16000.0
1870D,Leasehold,2025,3,2025-03-01,21333.333333333332
1880D,Leasehold,2025,1,2025-01-01,0.0
1880D,Leasehold,2025,2,2025-02-01,0.0
1880D,Leasehold,2025,3,2025-03-01,0.0
1890D,Other,2025,1,2025-01-01,42633.0
1890D,Other,2025,2,2025-02-01,42633.0
1890D,Other,2025,3,2025-03-01,42633.0
19000D,"NET PROFIT BEFORE
OWNERS BONUS & INCOME TAX 
(LINES 65 & 66)",2025,1,2025-01-01,10000.0
19000D,"NET PROFIT BEFORE
OWNERS BONUS & INCOME TAX 
(LINES 65 & 66)",2025,2,2025-02-01,9917.333333333332
19000D,"NET PROFIT BEFORE
OWNERS BONUS & INCOME TAX 
(LINES 65 & 66)",2025,3,2025-03-01,9834.666666666666
1900D,Life Insurance - Cash Value,2025,1,2025-01-01,0.0
1900D,Life Insurance - Cash Value,2025,2,2025-02-01,0.0
1900D,Life Insurance - Cash Value,2025,3,2025-03-01,0.0
1910D,Notes and Accts. Rec. - Officers / Owners / Employees,2025,1,2025-01-01,0.0
1910D,Notes and Accts. Rec. - Officers / Owners / Employees,2025,2,2025-02-01,0.0
1910D,Notes and Accts. Rec. - Officers / Owners / Employees,2025,3,2025-03-01,0.0
19500D,NET PROFIT OR (LOSS),2025,1,2025-01-01,9999.25
19500D,NET PROFIT OR (LOSS),2025,2,2025-02-01,9916.083333333332
19500D,NET PROFIT OR (LOSS),2025,3,2025-03-01,9832.916666666666
1950D,Other Notes / Accounts Receivable,2025,1,2025-01-01,0.0
1950D,Other Notes / Accounts Receivable,2025,2,2025-02-01,0.0
1950D,Other Notes / Accounts Receivable,2025,3,2025-03-01,0.0
1960D,Finance / Insur. Income Receivable - Deferred,2025,1,2025-01-01,0.0
1960D,Finance / Insur. Income Receivable - Deferred,2025,2,2025-02-01,0.0
1960D,Finance / Insur. Income Receivable - Deferred,2025,3,2025-03-01,0.0
1990D,Other Non-Automotive Assets,2025,1,2025-01-01,199966.0
1990D,Other Non-Automotive Assets,2025,2,2025-02-01,199932.6666666667
1990D,Other Non-Automotive Assets,2025,3,2025-03-01,199899.33333333334
200000D,"TOTAL ASSETS 
(LINES 50, 61 & 67)",2025,1,2025-01-01,6714943.25
200000D,"TOTAL ASSETS 
(LINES 50, 61 & 67)",2025,2,2025-02-01,6975948.833333334
200000D,"TOTAL ASSETS 
(LINES 50, 61 & 67)",2025,3,2025-03-01,7236954.416666667
20000D,"TOTAL CASH AND CONTRACTS
(LINES 1 THRU 5)",2025,1,2025-01-01,233024.5833333333
20000D,"TOTAL CASH AND CONTRACTS
(LINES 1 THRU 5)",2025,2,2025-02-01,168199.5833333333
20000D,"TOTAL CASH AND CONTRACTS
(LINES 1 THRU 5)",2025,3,2025-03-01,103374.58333333331
2000D,Accounts Payable - Trade Creditors,2025,1,2025-01-01,180829.25
2000D,Accounts Payable - Trade Creditors,2025,2,2025-02-01,183407.0
2000D,Accounts Payable - Trade Creditors,2025,3,2025-03-01,185984.75
2005D,Accounts Payable - Mitsubishi,2025,1,2025-01-01,36336.0
2005D,Accounts Payable - Mitsubishi,2025,2,2025-02-01,31696.5
2005D,Accounts Payable - Mitsubishi,2025,3,2025-03-01,27057.0
2010D,Customer Deposits,2025,1,2025-01-01,2166.6666666666665
2010D,Customer Deposits,2025,2,2025-02-01,1165.8333333333333
2010D,Customer Deposits,2025,3,2025-03-01,165.0
2015D,Bank Overdraft,2025,1,2025-01-01,0.0
2015D,Bank Overdraft,2025,2,2025-02-01,0.0
2015D,Bank Overdraft,2025,3,2025-03-01,0.0
2050D,Vehicle Lien Pay-Off,2025,1,2025-01-01,81921.08333333333
2050D,Vehicle Lien Pay-Off,2025,2,2025-02-01,84647.91666666667
2050D,Vehicle Lien Pay-Off,2025,3,2025-03-01,87374.75
21000D,"NET CUSTOMER RECEIVABLES
(LINES 7 THRU 11)",2025,1,2025-01-01,245977.66666666666
21000D,"NET CUSTOMER RECEIVABLES
(LINES 7 THRU 11)",2025,2,2025-02-01,236996.91666666666
21000D,"NET CUSTOMER RECEIVABLES
(LINES 7 THRU 11)",2025,3,2025-03-01,228016.16666666666
2100CLD,Wholesale Credit Line,2025,1,2025-01-01,0.0
2100CLD,Wholesale Credit Line,2025,2,2025-02-01,0.0
2100CLD,Wholesale Credit Line,2025,3,2025-03-01,0.0
2100D,New Vehicles - Mitsubishi,2025,1,2025-01-01,4184433.5
2100D,New Vehicles - Mitsubishi,2025,2,2025-02-01,4395003.666666667
2100D,New Vehicles - Mitsubishi,2025,3,2025-03-01,4605573.833333334
2111D,Used Vehicles,2025,1,2025-01-01,1194177.5833333333
2111D,Used Vehicles,2025,2,2025-02-01,1257468.1666666667
2111D,Used Vehicles,2025,3,2025-03-01,1320758.75
2112D,Certified Pre-Owned Vehicles - Mitsubishi,2025,1,2025-01-01,0.0
2112D,Certified Pre-Owned Vehicles - Mitsubishi,2025,2,2025-02-01,0.0
2112D,Certified Pre-Owned Vehicles - Mitsubishi,2025,3,2025-03-01,0.0
2120D,Rental / Lease Units,2025,1,2025-01-01,0.0
2120D,Rental / Lease Units,2025,2,2025-02-01,0.0
2120D,Rental / Lease Units,2025,3,2025-03-01,0.0
2130D,Current Portion of Long Term Debt,2025,1,2025-01-01,8333.333333333334
2130D,Current Portion of Long Term Debt,2025,2,2025-02-01,8333.333333333334
2130D,Current Portion of Long Term Debt,2025,3,2025-03-01,8333.333333333334
2140D,Other Vehicles,2025,1,2025-01-01,0.0
2140D,Other Vehicles,2025,2,2025-02-01,0.0
2140D,Other Vehicles,2025,3,2025-03-01,0.0
22000D,"TOTAL RECEIVABLES
(LINE 12 & LINES 13 THRU 19)",2025,1,2025-01-01,387664.0
22000D,"TOTAL RECEIVABLES
(LINE 12 & LINES 13 THRU 19)",2025,2,2025-02-01,383382.4166666666
22000D,"TOTAL RECEIVABLES
(LINE 12 & LINES 13 THRU 19)",2025,3,2025-03-01,379100.8333333333
22000XD,"TOTAL
(LINES 71 THRU 77)",2025,1,2025-01-01,387663.6666666667
22000XD,"TOTAL
(LINES 71 THRU 77)",2025,2,2025-02-01,383382.1666666667
22000XD,"TOTAL
(LINES 71 THRU 77)",2025,3,2025-03-01,379100.6666666667
2200D,Interest Payable,2025,1,2025-01-01,0.0
2200D,Interest Payable,2025,2,2025-02-01,0.0
2200D,Interest Payable,2025,3,2025-03-01,0.0
2210D,Payroll Payable,2025,1,2025-01-01,41935.66666666667
2210D,Payroll Payable,2025,2,2025-02-01,46629.25
2210D,Payroll Payable,2025,3,2025-03-01,51322.833333333336
2220D,Insurance Payable,2025,1,2025-01-01,0.0
2220D,Insurance Payable,2025,2,2025-02-01,0.0
2220D,Insurance Payable,2025,3,2025-03-01,0.0
2230D,Taxes Payable - Payroll,2025,1,2025-01-01,-9243.083333333334
2230D,Taxes Payable - Payroll,2025,2,2025-02-01,-6346.416666666667
2230D,Taxes Payable - Payroll,2025,3,2025-03-01,-3449.75
2240D,Taxes Payable - Sales,2025,1,2025-01-01,0.0
2240D,Taxes Payable - Sales,2025,2,2025-02-01,0.0
2240D,Taxes Payable - Sales,2025,3,2025-03-01,0.0
2241D,Provincial Sales Tax,2025,1,2025-01-01,1967.0833333333335
2241D,Provincial Sales Tax,2025,2,2025-02-01,2391.5
2241D,Provincial Sales Tax,2025,3,2025-03-01,2815.916666666667
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),2025,1,2025-01-01,26349.833333333336
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),2025,2,2025-02-01,16041.666666666668
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),2025,3,2025-03-01,5733.5
22500D,"NET RECEIVABLES 
(LINES 78 & 79)",2025,1,2025-01-01,387663.6666666667
22500D,"NET RECEIVABLES 
(LINES 78 & 79)",2025,2,2025-02-01,383382.1666666667
22500D,"NET RECEIVABLES 
(LINES 78 & 79)",2025,3,2025-03-01,379100.6666666667
2250D,Taxes Payable - Income,2025,1,2025-01-01,0.0
2250D,Taxes Payable - Income,2025,2,2025-02-01,0.0
2250D,Taxes Payable - Income,2025,3,2025-03-01,0.0
2260D,Taxes Payable - Other,2025,1,2025-01-01,-211747.33333333334
2260D,Taxes Payable - Other,2025,2,2025-02-01,-205992.41666666666
2260D,Taxes Payable - Other,2025,3,2025-03-01,-200237.5
2270D,Employee Bonuses Payable,2025,1,2025-01-01,1247.9166666666665
2270D,Employee Bonuses Payable,2025,2,2025-02-01,1846.9166666666665
2270D,Employee Bonuses Payable,2025,3,2025-03-01,2445.9166666666665
2280D,Owners' Bonuses Payable,2025,1,2025-01-01,0.0
2280D,Owners' Bonuses Payable,2025,2,2025-02-01,0.0
2280D,Owners' Bonuses Payable,2025,3,2025-03-01,0.0
2290D,Pension Fund Payable,2025,1,2025-01-01,0.0
2290D,Pension Fund Payable,2025,2,2025-02-01,0.0
2290D,Pension Fund Payable,2025,3,2025-03-01,0.0
23000D,"TOTAL NEW VEHICLES
(LINES 21 THRU 25)",2025,1,2025-01-01,3309714.1666666665
23000D,"TOTAL NEW VEHICLES
(LINES 21 THRU 25)",2025,2,2025-02-01,3505093.0833333335
23000D,"TOTAL NEW VEHICLES
(LINES 21 THRU 25)",2025,3,2025-03-01,3700472.0
2300D,Other Expenses Payable,2025,1,2025-01-01,8631.75
2300D,Other Expenses Payable,2025,2,2025-02-01,24715.75
2300D,Other Expenses Payable,2025,3,2025-03-01,40799.75
23112312D,Reserve for Repossession Losses & Service Contract Losses,2025,1,2025-01-01,0.0
23112312D,Reserve for Repossession Losses & Service Contract Losses,2025,2,2025-02-01,0.0
23112312D,Reserve for Repossession Losses & Service Contract Losses,2025,3,2025-03-01,0.0
2320D,Allowance for Doubtful Accounts,2025,1,2025-01-01,0.0
2320D,Allowance for Doubtful Accounts,2025,2,2025-02-01,0.0
2320D,Allowance for Doubtful Accounts,2025,3,2025-03-01,0.0
2320XD,Allowance for Doubtful Accounts,2025,1,2025-01-01,0.0
2320XD,Allowance for Doubtful Accounts,2025,2,2025-02-01,0.0
2320XD,Allowance for Doubtful Accounts,2025,3,2025-03-01,0.0
24000D,"TOTAL USED VEHICLES
(LINES 27 
THRU 29)",2025,1,2025-01-01,1403588.6666666665
24000D,"TOTAL USED VEHICLES
(LINES 27 
THRU 29)",2025,2,2025-02-01,1499757.25
24000D,"TOTAL USED VEHICLES
(LINES 27 
THRU 29)",2025,3,2025-03-01,1595925.8333333333
24000UU,"(
Cars
)",2025,1,2025-01-01,47.33333333333333
24000UU,"(
Cars
)",2025,2,2025-02-01,48.0
24000UU,"(
Cars
)",2025,3,2025-03-01,48.666666666666664
24000VV,"(
Trucks
)",2025,1,2025-01-01,15.083333333333334
24000VV,"(
Trucks
)",2025,2,2025-02-01,16.333333333333336
24000VV,"(
Trucks
)",2025,3,2025-03-01,17.583333333333336
2410D,Notes Payable - Capital Loans,2025,1,2025-01-01,663999.6666666666
2410D,Notes Payable - Capital Loans,2025,2,2025-02-01,655666.3333333334
2410D,Notes Payable - Capital Loans,2025,3,2025-03-01,647333.0
2420D,Other Notes and Contracts Payable,2025,1,2025-01-01,1593654.3333333333
2420D,Other Notes and Contracts Payable,2025,2,2025-02-01,1557871.3333333333
2420D,Other Notes and Contracts Payable,2025,3,2025-03-01,1522088.3333333333
